Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
340031,630049,0,0,30,a9.0042*,Head Epidermis,Trunk Epidermis,Head Epidermis
340032,620049,630050,630051,29,a9.0043*,Head Epidermis,Trunk Epidermis,Head Epidermis
340033,630052,0,0,30,a9.0044*,Head Epidermis,Trunk Epidermis,Head Epidermis
340052,630085,0,0,30,a9.0053*,Head Epidermis,Trunk Epidermis,Head Epidermis
340053,630086,0,0,30,a9.0054*,Head Epidermis,Trunk Epidermis,Head Epidermis
340061,630099,0,0,30,a9.0047*,Head Epidermis,Trunk Epidermis,Head Epidermis
340062,630100,0,0,30,a9.0048*,Head Epidermis,Trunk Epidermis,Head Epidermis
340063,590086,600090,600091,26,a9.0045*,Head Epidermis,Trunk Epidermis,Head Epidermis
340064,590087,600092,600093,26,a9.0046*,Head Epidermis,Trunk Epidermis,Head Epidermis
340085,630133,0,0,30,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
340086,630134,0,0,30,a9.0060*,Head Epidermis,Trunk Epidermis,Head Epidermis
340100,630155,0,0,30,a9.0061*,Head Epidermis,Trunk Epidermis,Head Epidermis
340101,630156,0,0,30,a9.0062*,Head Epidermis,Trunk Epidermis,Head Epidermis
340137,630220,0,0,30,b8.0009*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
340138,630221,0,0,30,b8.0010*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
340147,630238,0,0,30,b8.0013_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
340178,600248,610268,610288,27,b8.0014_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
350029,610044,620044,620045,27,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
350030,630047,0,0,29,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
350042,630066,0,0,29,b9.0011*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
350043,630067,0,0,29,b9.0012*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
360039,630059,0,0,28,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
360040,630060,0,0,28,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
360090,630135,0,0,28,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
360091,630136,0,0,28,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
360180,630285,0,0,28,a8.0010*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
360181,630282,0,0,28,a8.0009*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
370119,600155,610161,610162,24,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
370120,630289,0,0,27,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
380028,630042,0,0,26,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
380029,630043,0,0,26,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
380104,630149,0,0,26,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
380105,630150,0,0,26,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
390105,630151,0,0,25,b9.0011_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
390106,630152,0,0,25,b9.0012_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
400061,630064,0,0,24,a9.0028_,"1st Lineage, Notochord",0,0
400062,630090,0,0,24,a9.0027_,"1st Lineage, Notochord",0,0
410018,630030,0,0,23,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
410019,630031,0,0,23,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
410036,630053,0,0,23,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
410037,630054,0,0,23,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
410038,630055,0,0,23,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
410039,630056,0,0,23,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
410082,630115,0,0,23,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
410083,630116,0,0,23,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
420014,630022,0,0,22,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
420015,630023,0,0,22,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
420017,630026,0,0,22,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
420018,630027,0,0,22,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
420025,630037,0,0,22,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
420026,630038,0,0,22,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
430013,630020,0,0,21,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
430014,630021,0,0,21,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
430020,630028,0,0,21,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
430021,630029,0,0,21,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
440007,630012,0,0,20,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
440008,630013,0,0,20,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
440013,630018,0,0,20,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
440014,630019,0,0,20,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
440019,630024,0,0,20,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
440020,630025,0,0,20,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
440029,630035,0,0,20,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
440030,630036,0,0,20,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
440058,630063,0,0,20,a9.0026_,"1st Lineage, Notochord",0,0
440059,630065,0,0,20,a9.0025_,"1st Lineage, Notochord",0,0
450002,630002,0,0,19,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
450003,630003,0,0,19,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
450004,630004,0,0,19,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
450005,630005,0,0,19,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
450008,630010,0,0,19,a9.0026*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
450009,630011,0,0,19,a9.0025*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
450060,630061,0,0,19,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
450061,630062,0,0,19,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
450097,630113,0,0,19,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
450098,630114,0,0,19,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
460141,630174,0,0,18,b9.0034_,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
460142,630294,0,0,18,b9.0033_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
470038,630348,0,0,17,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
470039,630041,0,0,17,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
470116,630137,0,0,17,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
470117,630138,0,0,17,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
470124,630148,0,0,17,b9.0038_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
470125,630308,0,0,17,b9.0037_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
470218,630280,0,0,17,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
470219,630281,0,0,17,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
520042,630044,0,0,12,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
520043,610310,620323,620346,10,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
560006,630006,0,0,8,a10.0027_,Posterior Ventral Neural Plate,0,0
560007,630007,0,0,8,a10.0028_,Posterior Ventral Neural Plate,0,0
560216,630295,0,0,8,b10.0100_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560217,630296,0,0,8,b10.0099_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
570158,630199,0,0,7,b10.0103*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
570159,630200,0,0,7,b10.0104*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
570207,630276,0,0,7,b10.0087_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
570208,630277,0,0,7,b10.0088_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580091,630110,0,0,6,b10.0087*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580092,630111,0,0,6,b10.0088*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580147,630185,0,0,6,b10.0113*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580148,630186,0,0,6,b10.0114*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580149,630187,0,0,6,b10.0115*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580150,630188,0,0,6,b10.0116*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580176,630232,0,0,6,b10.0115_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580177,630233,0,0,6,b10.0116_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580185,630244,0,0,6,b10.0107*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580186,630245,0,0,6,b10.0108*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580191,630253,0,0,6,b10.0107_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580192,630254,0,0,6,b10.0108_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
590100,630300,0,0,5,a10.0062_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
590101,630119,0,0,5,a10.0061_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
590156,630195,0,0,5,b10.0099*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590157,630196,0,0,5,b10.0100*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590158,630197,0,0,5,b10.0101*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590159,630198,0,0,5,b10.0102*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590169,630213,0,0,5,b10.0089_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590170,630215,0,0,5,b10.0090_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590171,630216,0,0,5,b10.0093_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590172,630217,0,0,5,b10.0094_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590180,630230,0,0,5,b10.0113_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590181,630231,0,0,5,b10.0114_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590193,630246,0,0,5,b10.0109*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590194,630247,0,0,5,b10.0110*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590195,630248,0,0,5,b10.0111*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
590196,630249,0,0,5,b10.0112*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
590197,630250,0,0,5,b10.0086_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590198,630251,0,0,5,b10.0085_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590227,630287,0,0,5,b10.0103_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590228,630288,0,0,5,b10.0104_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600031,630032,0,0,4,a10.0031_,Posterior Ventral Neural Plate,0,0
600032,630033,0,0,4,a10.0032_,Posterior Ventral Neural Plate,0,0
600081,630091,0,0,4,b10.0089*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600082,630092,0,0,4,b10.0090*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600083,630093,0,0,4,b9.0046*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600084,630094,0,0,4,b10.0094*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600086,630097,0,0,4,b10.0093*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600087,630098,0,0,4,b10.0094*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600090,630101,0,0,4,a10.0089*,Head Epidermis,Trunk Epidermis,Head Epidermis
600091,630102,0,0,4,a10.0090*,Head Epidermis,Trunk Epidermis,Head Epidermis
600092,630103,0,0,4,a10.0091*,Head Epidermis,Trunk Epidermis,Head Epidermis
600093,630104,0,0,4,a10.0092*,Head Epidermis,Trunk Epidermis,Head Epidermis
600095,630106,0,0,4,b10.0084*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600096,630107,0,0,4,b10.0083*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600097,630108,0,0,4,b10.0086*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600098,630109,0,0,4,b10.0085*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600110,630120,0,0,4,a10.0093_,Head Epidermis,Trunk Epidermis,Head Epidermis
600111,630121,0,0,4,a10.0094_,Head Epidermis,Trunk Epidermis,Head Epidermis
600144,630161,0,0,4,b10.0017_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
600145,630162,0,0,4,b10.0018_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
600164,630189,0,0,4,b10.0117*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600165,630190,0,0,4,b10.0118*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600166,630191,0,0,4,b10.0119*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600167,630192,0,0,4,b10.0120*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600182,630211,0,0,4,b10.0091_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600183,630212,0,0,4,b10.0092_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600189,630218,0,0,4,b10.0095_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600190,630219,0,0,4,b10.0096_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600193,630222,0,0,4,b10.0126_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600194,630223,0,0,4,b10.0125_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
600195,630224,0,0,4,b10.0128_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
600196,630225,0,0,4,b10.0127_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
600197,630226,0,0,4,b10.0123_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
600198,630227,0,0,4,b10.0124_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
600205,630236,0,0,4,b10.0119_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600206,630237,0,0,4,b10.0120_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600223,630255,0,0,4,b10.0111_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
600224,630256,0,0,4,b10.0112_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
600253,630291,0,0,4,b10.0101_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
600254,630292,0,0,4,b10.0102_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
610068,630070,0,0,3,a10.0085_,Head Epidermis,Trunk Epidermis,Head Epidermis
610069,630071,0,0,3,a10.0086_,Head Epidermis,Trunk Epidermis,Head Epidermis
610072,630076,0,0,3,a10.0083_,Head Epidermis,Trunk Epidermis,Head Epidermis
610073,630077,0,0,3,a10.0084_,Head Epidermis,Trunk Epidermis,Head Epidermis
610088,630095,0,0,3,b10.0095*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610089,630096,0,0,3,b10.0096*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610115,630122,0,0,3,a10.0095_,Head Epidermis,Trunk Epidermis,Head Epidermis
610116,630123,0,0,3,a10.0096_,Head Epidermis,Trunk Epidermis,Head Epidermis
610117,630124,0,0,3,a10.0089_,Head Epidermis,Trunk Epidermis,Head Epidermis
610118,630125,0,0,3,a10.0090_,Head Epidermis,Trunk Epidermis,Head Epidermis
610119,630126,0,0,3,a10.0091_,Head Epidermis,Trunk Epidermis,Head Epidermis
610120,630127,0,0,3,a10.0092_,Head Epidermis,Trunk Epidermis,Head Epidermis
610161,630175,0,0,3,b10.0070_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610162,630176,0,0,3,b10.0069_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610163,630177,0,0,3,a10.0121_,Head Epidermis,Trunk Epidermis,Head Epidermis
610164,630178,0,0,3,a10.0122_,Head Epidermis,Trunk Epidermis,Head Epidermis
610184,630201,0,0,3,b10.0125*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610185,630202,0,0,3,b10.0126*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610186,630203,0,0,3,b10.0128*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610187,630204,0,0,3,b10.0127*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610188,630205,0,0,3,b10.0121*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610189,630206,0,0,3,b10.0122*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610190,630207,0,0,3,b10.0123*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610191,630208,0,0,3,b10.0124*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610211,630228,0,0,3,b10.0121_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610212,630229,0,0,3,b10.0122_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610217,630234,0,0,3,b10.0117_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
610218,630235,0,0,3,b10.0118_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
610225,630242,0,0,3,b10.0105*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610226,630243,0,0,3,b10.0106*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610240,630257,0,0,3,b10.0109_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610241,630258,0,0,3,b10.0110_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
610243,630260,0,0,3,a10.0031*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
610244,630261,0,0,3,a10.0032*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
610246,630263,0,0,3,a10.0027*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
610247,630264,0,0,3,a10.0028*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
610260,630278,0,0,3,b10.0105_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610261,630279,0,0,3,b10.0106_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610268,630286,0,0,3,b9.0028_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
610288,630299,0,0,3,b9.0027_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620044,630045,0,0,2,b10.0070*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
620045,630046,0,0,2,b10.0069*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
620070,630072,0,0,2,a10.0088_,Head Epidermis,Trunk Epidermis,Head Epidermis
620071,630073,0,0,2,a10.0087_,Head Epidermis,Trunk Epidermis,Head Epidermis
620072,630074,0,0,2,a10.0082_,Head Epidermis,Trunk Epidermis,Head Epidermis
620073,630075,0,0,2,a10.0081_,Head Epidermis,Trunk Epidermis,Head Epidermis
620150,630157,0,0,2,a10.0126*,Head Epidermis,Trunk Epidermis,Head Epidermis
620151,630158,0,0,2,a10.0125*,Head Epidermis,Trunk Epidermis,Head Epidermis
620155,630163,0,0,2,a10.0113_,Head Epidermis,Trunk Epidermis,Head Epidermis
620156,630164,0,0,2,a10.0114_,Head Epidermis,Trunk Epidermis,Head Epidermis
620157,630165,0,0,2,a10.0116_,Head Epidermis,Trunk Epidermis,Head Epidermis
620158,630166,0,0,2,a10.0115_,Head Epidermis,Trunk Epidermis,Head Epidermis
620159,630167,0,0,2,a10.0117_,Head Epidermis,Trunk Epidermis,Head Epidermis
620160,630168,0,0,2,a10.0118_,Head Epidermis,Trunk Epidermis,Head Epidermis
620170,630179,0,0,2,a10.0123_,Head Epidermis,Trunk Epidermis,Head Epidermis
620171,630180,0,0,2,a10.0124_,Head Epidermis,Trunk Epidermis,Head Epidermis
620172,630181,0,0,2,a10.0126_,Head Epidermis,Trunk Epidermis,Head Epidermis
620173,630182,0,0,2,a10.0125_,Head Epidermis,Trunk Epidermis,Head Epidermis
620174,630183,0,0,2,a10.0128_,Head Epidermis,Trunk Epidermis,Head Epidermis
620175,630184,0,0,2,a10.0127_,Head Epidermis,Trunk Epidermis,Head Epidermis
620287,630313,0,0,2,b10.0020_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620305,630302,0,0,2,b10.0019_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620323,630315,0,0,2,0,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
