Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
730301,880356,0,0,16,b10.0098*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
740029,880034,0,0,15,a10.0069_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
740030,880035,0,0,15,a10.0070_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
740061,880071,0,0,15,b10.0071_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
740062,880072,0,0,15,b10.0072_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
740226,880276,0,0,15,b10.0072*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
740227,880277,0,0,15,b10.0071*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
740297,880347,0,0,15,b10.0081*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
740298,880348,0,0,15,b10.0082*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750045,880053,0,0,14,a10.0074_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
750046,880054,0,0,14,a10.0073_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
750068,880080,0,0,14,a10.0103_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
750069,880081,0,0,14,a10.0104_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
750133,880162,0,0,14,a10.0064*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
750134,880163,0,0,14,a10.0063*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
750140,880170,0,0,14,a10.0048*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
750141,880171,0,0,14,a10.0047*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
750200,880240,0,0,14,b10.0077*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750201,880241,0,0,14,b10.0078*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750202,880242,0,0,14,b10.0079*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750203,880243,0,0,14,b10.0080*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750289,880333,0,0,14,b9.0031*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
750290,880334,0,0,14,b9.0032*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
750325,880369,0,0,14,a10.0077*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
750326,880370,0,0,14,a10.0078*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
750363,880396,0,0,14,a9.0007_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
750364,880397,0,0,14,a9.0008_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
760006,880006,0,0,13,a9.0019_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
760007,880007,0,0,13,a9.0020_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
760014,880016,0,0,13,a10.0064_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
760015,880017,0,0,13,a10.0063_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
760042,880049,0,0,13,b10.0020_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
760043,880050,0,0,13,b10.0019_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
760068,880078,0,0,13,a10.0101_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
760069,880079,0,0,13,a10.0102_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
760076,880088,0,0,13,b10.0078_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760077,880089,0,0,13,b10.0077_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760078,880090,0,0,13,b10.0079_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760079,880091,0,0,13,b10.0080_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760113,880135,0,0,13,a10.0070*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
760114,880136,0,0,13,a10.0069*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
760158,880181,0,0,13,b9.0030_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
760159,880182,0,0,13,b9.0029_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
760160,880183,0,0,13,b9.0031_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
760161,880185,0,0,13,b9.0032_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
760179,880210,0,0,13,a10.0103*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
760180,880211,0,0,13,a10.0104*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
770023,880026,0,0,12,a10.0048_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
770024,880027,0,0,12,a10.0047_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
770028,880032,0,0,12,a10.0066_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
770029,880033,0,0,12,a10.0065_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
770082,880092,0,0,12,a10.0074*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
770083,880093,0,0,12,a10.0073*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
770173,880199,0,0,12,b10.0098_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770174,880200,0,0,12,b10.0097_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770181,880208,0,0,12,a10.0101*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
770182,880209,0,0,12,a10.0102*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
770369,880398,0,0,12,a10.0065*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
770370,880399,0,0,12,a10.0066*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
780091,880106,0,0,11,a9.0020*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
780092,880107,0,0,11,a9.0019*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
780114,880131,0,0,11,b9.0008_,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
780115,880132,0,0,11,b9.0007_,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
780148,880168,0,0,11,a10.0046*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
780149,880169,0,0,11,a10.0045*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
790075,880084,0,0,10,b9.0001_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
790076,880085,0,0,10,b9.0002_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
800025,880028,0,0,9,a10.0046_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
800026,880029,0,0,9,a10.0045_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
800093,880108,0,0,9,a9.0018*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
800094,880109,0,0,9,a9.0017*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
800114,880129,0,0,9,b9.0005_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
800115,880130,0,0,9,b9.0006_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
800169,880189,0,0,9,b9.0008*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
800170,880190,0,0,9,b9.0007*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
810050,880055,0,0,8,a10.0075_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
810051,880056,0,0,8,a10.0076_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
810075,880082,0,0,8,b9.0003_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
810076,880083,0,0,8,b9.0004_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
810146,880160,0,0,8,a10.0062*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
810147,880161,0,0,8,a10.0061*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
810349,880373,0,0,8,b9.0001*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
810350,880374,0,0,8,b9.0002*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
820008,880008,0,0,7,a9.0018_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
820009,880009,0,0,7,a9.0017_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
820070,880073,0,0,7,a9.0003*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
820071,880074,0,0,7,a9.0004*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
820090,880094,0,0,7,a10.0076*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
820091,880095,0,0,7,a10.0075*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
820177,880187,0,0,7,b9.0006*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
820178,880188,0,0,7,b9.0005*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
820233,880246,0,0,7,b10.0030*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
820234,880247,0,0,7,b10.0029*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
820358,880375,0,0,7,b9.0003*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
820359,880376,0,0,7,b9.0004*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
830094,880099,0,0,6,b10.0026_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
830095,880100,0,0,6,b10.0025_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
830195,880206,0,0,6,a10.0098*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
830196,880207,0,0,6,a10.0097*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
830238,880250,0,0,6,b10.0026*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
830239,880252,0,0,6,b10.0025*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
840043,880047,0,0,5,a9.0006*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
840044,880048,0,0,5,a9.0005*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
840093,880096,0,0,5,b10.0030_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
840094,880097,0,0,5,b10.0029_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
840239,880248,0,0,5,b10.0031*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
840240,880249,0,0,5,b10.0032*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
850017,880018,0,0,4,a10.0062_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
850018,880019,0,0,4,a10.0061_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
850073,880075,0,0,4,a10.0097_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
850074,880076,0,0,4,a10.0098_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
850099,880101,0,0,4,b10.0028_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
850100,880103,0,0,4,b10.0027_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
850391,880400,0,0,4,a10.0067_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
850392,880401,0,0,4,a10.0068_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
860010,880010,0,0,3,a9.0006_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860011,880011,0,0,3,a9.0005_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860042,880043,0,0,3,a9.0002_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860043,880044,0,0,3,a9.0001_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860132,880133,0,0,3,a10.0068*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
860133,880134,0,0,3,a10.0067*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
860248,880253,0,0,3,b10.0027*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
860249,880254,0,0,3,b10.0028*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
860397,880403,0,0,3,a9.0001*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860406,880410,0,0,3,a9.0002*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
870283,880289,0,0,2,b9.0019*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
870284,880290,0,0,2,b9.0020*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
