Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
560002,890002,0,0,34,b8.0010*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
560003,890003,0,0,34,b8.0009*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
560024,860034,870034,870035,31,b9.0064_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560025,860035,870036,870037,31,b9.0063_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
560026,850035,860036,860037,30,b9.0058_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560027,850036,860038,860039,30,b9.0057_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560028,830226,840237,840238,28,b9.0059_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560029,820034,830034,830035,27,b9.0060_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560035,850047,860050,860051,30,b9.0045_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
560036,870055,880057,880058,32,b9.0046_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560037,870056,880059,880060,32,b9.0047_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
560038,870057,880061,880062,32,b9.0048_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
560137,890229,0,0,34,a9.0015*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
560138,820180,830188,830189,27,a9.0016*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
560139,820181,830190,830191,27,b9.0052_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560140,840201,850214,850215,29,b9.0051_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
560141,890236,0,0,34,b9.0049_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
560142,840203,850217,850218,29,b9.0050_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
570112,770219,780134,780219,21,b9.0009*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
570113,890189,0,0,33,b9.0010*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
570115,890190,0,0,33,a8.0001*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
570116,890191,0,0,33,a8.0002*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
570148,890246,0,0,33,b9.0041_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
570149,890248,0,0,33,b9.0042_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580012,830014,840014,840015,26,b9.0055_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580013,850016,860016,860017,28,b9.0056_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580034,870050,880051,880052,30,b9.0044_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580035,890055,0,0,32,b9.0043_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580054,820061,830064,830065,25,a9.0048*,Head Epidermis,Trunk Epidermis,Head Epidermis
580055,800059,810061,810062,23,a9.0047*,Head Epidermis,Trunk Epidermis,Head Epidermis
580070,830087,840093,840094,26,a9.0044_,Head Epidermis,Trunk Epidermis,Head Epidermis
580071,810083,820084,820085,24,a9.0043_,Head Epidermis,Trunk Epidermis,Head Epidermis
590022,890028,0,0,31,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
590023,880029,890029,890030,30,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
620015,890020,0,0,28,b8.0014_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620016,890021,0,0,28,b8.0013_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620060,890097,0,0,28,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
620061,890098,0,0,28,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
620105,880175,890177,890302,27,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
620106,890178,0,0,28,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630008,890010,0,0,27,b8.0010_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
630009,890011,0,0,27,b8.0009_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
630077,890127,0,0,27,a9.0028_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630078,890128,0,0,27,a9.0027_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630092,890150,0,0,27,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630093,890151,0,0,27,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630189,890300,0,0,27,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630190,890301,0,0,27,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640096,890155,0,0,26,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
640097,890156,0,0,26,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
640104,890168,0,0,26,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
640105,890169,0,0,26,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
640106,890170,0,0,26,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
640107,890171,0,0,26,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
640118,890185,0,0,26,b9.0014*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
640119,890186,0,0,26,b9.0013*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
650077,890123,0,0,25,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650078,890124,0,0,25,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650082,890129,0,0,25,a9.0026_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650083,890130,0,0,25,a9.0025_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650098,890152,0,0,25,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650099,840126,850134,850135,20,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650102,890157,0,0,25,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650103,840130,850139,850140,20,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650108,890166,0,0,25,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650109,890167,0,0,25,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650133,890192,0,0,25,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
650134,890193,0,0,25,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
650149,890217,0,0,25,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650150,890218,0,0,25,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650153,890223,0,0,25,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
650154,890224,0,0,25,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
650157,890227,0,0,25,a9.0026*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650158,890228,0,0,25,a9.0025*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650167,890244,0,0,25,b9.0011*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
650168,890245,0,0,25,b9.0012*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
650190,890282,0,0,25,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650191,890283,0,0,25,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660068,890105,0,0,24,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
660069,890106,0,0,24,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
670079,890125,0,0,23,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670080,890126,0,0,23,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670143,890202,0,0,23,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
670144,870198,880202,880203,21,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
680094,890144,0,0,22,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
680095,890145,0,0,22,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700021,890026,0,0,20,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
700022,890027,0,0,20,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
700091,890142,0,0,20,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700092,890143,0,0,20,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700183,890261,0,0,20,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700184,890262,0,0,20,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
710143,890200,0,0,19,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
710144,890201,0,0,19,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
730063,890099,0,0,17,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
730064,890058,0,0,17,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
730065,890101,0,0,17,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
730066,890102,0,0,17,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
730141,890194,0,0,17,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
730142,890195,0,0,17,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
730215,890311,0,0,17,b9.0034_,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
730216,890312,0,0,17,b9.0033_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
750067,890103,0,0,15,b9.0038_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
750068,890104,0,0,15,b9.0037_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
780134,890316,0,0,12,b10.0017*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
780219,890317,0,0,12,b10.0018*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
790058,890093,0,0,11,a10.0083*,Head Epidermis,Trunk Epidermis,Head Epidermis
790059,890094,0,0,11,a10.0084*,Head Epidermis,Trunk Epidermis,Head Epidermis
790060,890095,0,0,11,a10.0087*,Head Epidermis,Trunk Epidermis,Head Epidermis
790061,890096,0,0,11,a10.0088*,Head Epidermis,Trunk Epidermis,Head Epidermis
790204,890288,0,0,11,b10.0107*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790205,890289,0,0,11,b10.0108*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800006,890007,0,0,10,b10.0101*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800007,890008,0,0,10,b10.0102*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800034,890047,0,0,10,0,0,0,0
800035,890048,0,0,10,0,0,0,0
800124,890174,0,0,10,b10.0119*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800125,890175,0,0,10,b10.0120*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800149,890198,0,0,10,a9.0007*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
800178,890242,0,0,10,b10.0111*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800179,890243,0,0,10,b10.0112*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800218,890303,0,0,10,b10.0106*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800219,890304,0,0,10,b10.0105*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800226,880315,890197,890321,9,a9.0008*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
810005,890005,0,0,9,b10.0103*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810006,890006,0,0,9,b10.0104*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810012,890012,0,0,9,b10.0107_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810013,890013,0,0,9,b10.0108_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810061,890091,0,0,9,a10.0094*,Head Epidermis,Trunk Epidermis,Head Epidermis
810062,890092,0,0,9,a10.0093*,Head Epidermis,Trunk Epidermis,Head Epidermis
810180,890240,0,0,9,b10.0109*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810181,890241,0,0,9,b10.0110*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810204,890270,0,0,9,b10.0125*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810205,890271,0,0,9,b10.0126*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810214,890286,0,0,9,b10.0121*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810215,890287,0,0,9,b10.0122*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810220,890294,0,0,9,b10.0113*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810221,890295,0,0,9,b10.0114*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810230,890309,0,0,9,a10.0085*,Head Epidermis,Trunk Epidermis,Head Epidermis
810231,890310,0,0,9,a10.0086*,Head Epidermis,Trunk Epidermis,Head Epidermis
810234,890313,0,0,9,b10.0105_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810235,890314,0,0,9,b10.0106_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820059,890087,0,0,8,a10.0089*,Head Epidermis,Trunk Epidermis,Head Epidermis
820060,890088,0,0,8,a10.0090*,Head Epidermis,Trunk Epidermis,Head Epidermis
820084,890117,0,0,8,a10.0085_,Head Epidermis,Trunk Epidermis,Head Epidermis
820085,890118,0,0,8,a10.0086_,Head Epidermis,Trunk Epidermis,Head Epidermis
820097,890132,0,0,8,a10.0027*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
820098,890133,0,0,8,a10.0028*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
820122,890164,0,0,8,a10.0027_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
820123,890165,0,0,8,a10.0028_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
820130,890172,0,0,8,b10.0115*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820131,890173,0,0,8,b10.0116*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820196,890250,0,0,8,b10.0099*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820197,890251,0,0,8,b10.0100*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820198,890252,0,0,8,b10.0087*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820199,890253,0,0,8,b10.0088*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820200,890254,0,0,8,b10.0085*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820201,890255,0,0,8,b10.0086*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820208,890263,0,0,8,b10.0089*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820209,890264,0,0,8,b10.0090*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820237,890305,0,0,8,b10.0123*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820238,890306,0,0,8,b10.0124*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830034,890043,0,0,7,b10.0119_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830035,890044,0,0,7,b10.0120_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830036,890045,0,0,7,0,0,0,0
830037,890046,0,0,7,0,0,0,0
830060,890085,0,0,7,a10.0091*,Head Epidermis,Trunk Epidermis,Head Epidermis
830061,890086,0,0,7,a10.0092*,Head Epidermis,Trunk Epidermis,Head Epidermis
830064,890089,0,0,7,a10.0096*,Head Epidermis,Trunk Epidermis,Head Epidermis
830065,890090,0,0,7,a10.0095*,Head Epidermis,Trunk Epidermis,Head Epidermis
830124,890161,0,0,7,a10.0031_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830125,890162,0,0,7,a10.0032_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830177,890219,0,0,7,b10.0093*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830178,890220,0,0,7,b10.0094*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830179,890221,0,0,7,b10.0095*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830180,890222,0,0,7,b10.0096*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830188,890230,0,0,7,a10.0031*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830189,890231,0,0,7,a10.0032*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830190,890232,0,0,7,b10.0103_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830191,890233,0,0,7,b10.0104_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830220,890265,0,0,7,b9.0046*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830221,890266,0,0,7,b10.0094*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830228,890276,0,0,7,b10.0127*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830229,890277,0,0,7,b10.0128*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830231,890280,0,0,7,b10.0117*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830232,890281,0,0,7,b10.0118*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
830235,890284,0,0,7,a10.0081*,Head Epidermis,Trunk Epidermis,Head Epidermis
830236,890285,0,0,7,a10.0082*,Head Epidermis,Trunk Epidermis,Head Epidermis
830242,890292,0,0,7,a10.0128*,Head Epidermis,Trunk Epidermis,Head Epidermis
830243,890293,0,0,7,a10.0127*,Head Epidermis,Trunk Epidermis,Head Epidermis
830247,890298,0,0,7,a10.0120*,Head Epidermis,Trunk Epidermis,Head Epidermis
830248,890299,0,0,7,a10.0119*,Head Epidermis,Trunk Epidermis,Head Epidermis
840014,890014,0,0,6,b10.0109_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840015,890015,0,0,6,b10.0110_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840029,890031,0,0,6,b10.0123_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
840030,890032,0,0,6,b10.0124_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
840031,890033,0,0,6,b10.0121_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840032,890034,0,0,6,b10.0122_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840056,890073,0,0,6,a10.0126_,Head Epidermis,Trunk Epidermis,Head Epidermis
840057,890074,0,0,6,a10.0125_,Head Epidermis,Trunk Epidermis,Head Epidermis
840059,890077,0,0,6,a10.0113_,Head Epidermis,Trunk Epidermis,Head Epidermis
840060,890078,0,0,6,a10.0114_,Head Epidermis,Trunk Epidermis,Head Epidermis
840090,890111,0,0,6,a10.0095_,Head Epidermis,Trunk Epidermis,Head Epidermis
840091,890112,0,0,6,a10.0096_,Head Epidermis,Trunk Epidermis,Head Epidermis
840093,890115,0,0,6,a10.0088_,Head Epidermis,Trunk Epidermis,Head Epidermis
840094,890116,0,0,6,a10.0087_,Head Epidermis,Trunk Epidermis,Head Epidermis
840097,890119,0,0,6,a10.0083_,Head Epidermis,Trunk Epidermis,Head Epidermis
840098,890120,0,0,6,a10.0084_,Head Epidermis,Trunk Epidermis,Head Epidermis
840180,890211,0,0,6,a10.0107*,Head Epidermis,Trunk Epidermis,Head Epidermis
840181,890212,0,0,6,a10.0108*,Head Epidermis,Trunk Epidermis,Head Epidermis
840221,890256,0,0,6,a10.0114*,Head Epidermis,Trunk Epidermis,Head Epidermis
840222,890257,0,0,6,a10.0113*,Head Epidermis,Trunk Epidermis,Head Epidermis
840233,890268,0,0,6,b10.0084*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840234,890269,0,0,6,b10.0083*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840237,890272,0,0,6,b10.0117_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840238,890273,0,0,6,b10.0118_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840239,890274,0,0,6,a10.0122*,Head Epidermis,Trunk Epidermis,Head Epidermis
840240,890275,0,0,6,a10.0121*,Head Epidermis,Trunk Epidermis,Head Epidermis
840243,890278,0,0,6,a10.0124*,Head Epidermis,Trunk Epidermis,Head Epidermis
840244,890279,0,0,6,a10.0123*,Head Epidermis,Trunk Epidermis,Head Epidermis
840255,890290,0,0,6,a10.0126*,Head Epidermis,Trunk Epidermis,Head Epidermis
840256,890291,0,0,6,a10.0125*,Head Epidermis,Trunk Epidermis,Head Epidermis
840261,890296,0,0,6,a10.0117*,Head Epidermis,Trunk Epidermis,Head Epidermis
840262,890297,0,0,6,a10.0118*,Head Epidermis,Trunk Epidermis,Head Epidermis
850054,890067,0,0,5,a10.0123_,Head Epidermis,Trunk Epidermis,Head Epidermis
850055,890068,0,0,5,a10.0124_,Head Epidermis,Trunk Epidermis,Head Epidermis
850056,890069,0,0,5,a10.0122_,Head Epidermis,Trunk Epidermis,Head Epidermis
850057,890070,0,0,5,a10.0121_,Head Epidermis,Trunk Epidermis,Head Epidermis
850058,890071,0,0,5,a10.0127_,Head Epidermis,Trunk Epidermis,Head Epidermis
850059,890072,0,0,5,a10.0128_,Head Epidermis,Trunk Epidermis,Head Epidermis
850062,890075,0,0,5,a10.0116_,Head Epidermis,Trunk Epidermis,Head Epidermis
850063,890076,0,0,5,a10.0115_,Head Epidermis,Trunk Epidermis,Head Epidermis
850066,890079,0,0,5,a10.0119_,Head Epidermis,Trunk Epidermis,Head Epidermis
850067,890080,0,0,5,a10.0120_,Head Epidermis,Trunk Epidermis,Head Epidermis
850094,890109,0,0,5,a10.0089_,Head Epidermis,Trunk Epidermis,Head Epidermis
850095,890110,0,0,5,a10.0090_,Head Epidermis,Trunk Epidermis,Head Epidermis
850098,890113,0,0,5,a10.0093_,Head Epidermis,Trunk Epidermis,Head Epidermis
850099,890114,0,0,5,a10.0094_,Head Epidermis,Trunk Epidermis,Head Epidermis
850106,890121,0,0,5,a10.0081_,Head Epidermis,Trunk Epidermis,Head Epidermis
850107,890122,0,0,5,a10.0082_,Head Epidermis,Trunk Epidermis,Head Epidermis
850134,890153,0,0,5,a10.0075_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
850135,890154,0,0,5,a10.0076_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
850139,890158,0,0,5,a10.0067_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
850140,890159,0,0,5,a10.0068_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
850187,890205,0,0,5,a10.0109*,Head Epidermis,Trunk Epidermis,Head Epidermis
850188,890206,0,0,5,a10.0110*,Head Epidermis,Trunk Epidermis,Head Epidermis
850189,890207,0,0,5,a10.0112*,Head Epidermis,Trunk Epidermis,Head Epidermis
850190,890208,0,0,5,a10.0111*,Head Epidermis,Trunk Epidermis,Head Epidermis
850191,890209,0,0,5,a10.0106*,Head Epidermis,Trunk Epidermis,Head Epidermis
850192,890210,0,0,5,a10.0105*,Head Epidermis,Trunk Epidermis,Head Epidermis
850214,890234,0,0,5,b10.0101_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850215,890235,0,0,5,b10.0102_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850217,890238,0,0,5,b10.0099_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850218,890239,0,0,5,b10.0100_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850285,890307,0,0,5,a10.0116*,Head Epidermis,Trunk Epidermis,Head Epidermis
850286,890308,0,0,5,a10.0115*,Head Epidermis,Trunk Epidermis,Head Epidermis
860016,890016,0,0,4,b10.0111_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
