Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
570122,820162,0,0,26,a9.0047*,Head Epidermis,Trunk Epidermis,Head Epidermis
570123,820163,0,0,26,a9.0048*,Head Epidermis,Trunk Epidermis,Head Epidermis
570164,820225,0,0,26,b8.0001*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
570185,820213,0,0,26,b8.0002*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
570204,820204,0,0,26,b9.0049_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
570205,820211,0,0,26,b9.0050_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580055,820081,0,0,25,a9.0064*,Head Epidermis,Trunk Epidermis,Head Epidermis
580056,820082,0,0,25,a9.0063*,Head Epidermis,Trunk Epidermis,Head Epidermis
580057,820083,0,0,25,a9.0057*,Head Epidermis,Trunk Epidermis,Head Epidermis
580058,820084,0,0,25,a9.0058*,Head Epidermis,Trunk Epidermis,Head Epidermis
580059,820085,0,0,25,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
580060,820086,0,0,25,a9.0060*,Head Epidermis,Trunk Epidermis,Head Epidermis
580119,820155,0,0,25,b9.0048_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580120,820156,0,0,25,b9.0047_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580125,820160,0,0,25,a9.0045*,Head Epidermis,Trunk Epidermis,Head Epidermis
580126,820161,0,0,25,a9.0046*,Head Epidermis,Trunk Epidermis,Head Epidermis
580144,820180,0,0,25,a9.0043*,Head Epidermis,Trunk Epidermis,Head Epidermis
580145,820181,0,0,25,a9.0044*,Head Epidermis,Trunk Epidermis,Head Epidermis
580168,820201,0,0,25,a9.0041*,Head Epidermis,Trunk Epidermis,Head Epidermis
580174,820203,0,0,25,a9.0042*,Head Epidermis,Trunk Epidermis,Head Epidermis
590042,820061,0,0,24,a9.0041_,Head Epidermis,Trunk Epidermis,Head Epidermis
590043,820062,0,0,24,a9.0042_,Head Epidermis,Trunk Epidermis,Head Epidermis
590044,820063,0,0,24,a9.0043_,Head Epidermis,Trunk Epidermis,Head Epidermis
590045,820064,0,0,24,a9.0044_,Head Epidermis,Trunk Epidermis,Head Epidermis
590106,820136,0,0,24,b8.0009*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
590107,820137,0,0,24,b8.0010*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
600046,820065,0,0,23,a9.0045_,Head Epidermis,Trunk Epidermis,Head Epidermis
600047,820066,0,0,23,a9.0046_,Head Epidermis,Trunk Epidermis,Head Epidermis
600048,820067,0,0,23,a9.0047_,Head Epidermis,Trunk Epidermis,Head Epidermis
600049,820068,0,0,23,a9.0048_,Head Epidermis,Trunk Epidermis,Head Epidermis
600054,820075,0,0,23,a9.0053_,Head Epidermis,Trunk Epidermis,Head Epidermis
600055,820076,0,0,23,a9.0054_,Head Epidermis,Trunk Epidermis,Head Epidermis
600172,820200,0,0,23,a8.0002_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
600173,820224,0,0,23,a8.0001_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
600182,820205,0,0,23,b8.0013*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
600196,820221,0,0,23,b8.0014*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
610056,820077,0,0,22,a9.0055_,Head Epidermis,Trunk Epidermis,Head Epidermis
610057,820078,0,0,22,a9.0056_,Head Epidermis,Trunk Epidermis,Head Epidermis
610068,820091,0,0,22,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610069,820092,0,0,22,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610072,820095,0,0,22,a9.0057_,Head Epidermis,Trunk Epidermis,Head Epidermis
610073,820096,0,0,22,a9.0058_,Head Epidermis,Trunk Epidermis,Head Epidermis
610074,820097,0,0,22,a9.0059_,Head Epidermis,Trunk Epidermis,Head Epidermis
610075,820098,0,0,22,a9.0060_,Head Epidermis,Trunk Epidermis,Head Epidermis
610076,820099,0,0,22,a9.0061_,Head Epidermis,Trunk Epidermis,Head Epidermis
610077,820100,0,0,22,a9.0062_,Head Epidermis,Trunk Epidermis,Head Epidermis
610078,820101,0,0,22,a9.0063_,Head Epidermis,Trunk Epidermis,Head Epidermis
610079,820102,0,0,22,a9.0064_,Head Epidermis,Trunk Epidermis,Head Epidermis
620068,820089,0,0,21,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
620069,820090,0,0,21,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
620122,820142,0,0,21,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
620123,820143,0,0,21,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
630147,820214,0,0,20,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
630148,820170,0,0,20,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
640035,820050,0,0,19,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
640036,820051,0,0,19,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
650125,820148,0,0,18,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
650187,820208,0,0,18,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
660039,820054,0,0,17,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
660040,820055,0,0,17,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
670017,820022,0,0,16,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670018,820023,0,0,16,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670020,820024,0,0,16,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670021,820025,0,0,16,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670044,820056,0,0,16,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
670045,820057,0,0,16,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
670192,820206,0,0,16,b9.0012_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
670193,820207,0,0,16,b9.0011_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
680015,820018,0,0,15,a9.0025*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
680016,820019,0,0,15,a9.0026*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
680024,820026,0,0,15,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
680025,820027,0,0,15,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
680026,820028,0,0,15,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
680027,820029,0,0,15,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
690029,820032,0,0,14,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
690030,820033,0,0,14,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
700018,820020,0,0,13,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
700019,820021,0,0,13,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
700032,820034,0,0,13,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
700033,820035,0,0,13,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
700034,820036,0,0,13,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
700035,820037,0,0,13,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
700067,820071,0,0,13,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700068,820072,0,0,13,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
710002,820002,0,0,12,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
710003,820003,0,0,12,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
710031,820030,0,0,12,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
710032,820031,0,0,12,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
720141,820144,0,0,11,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
720142,820145,0,0,11,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
720143,820146,0,0,11,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
720144,820147,0,0,11,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
730004,820004,0,0,10,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730005,820005,0,0,10,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730007,820006,0,0,10,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730008,820007,0,0,10,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730040,820038,0,0,10,a9.0025_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730041,820039,0,0,10,a9.0026_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730043,820040,0,0,10,a9.0027_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730044,820041,0,0,10,a9.0028_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730055,820052,0,0,10,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
730056,820053,0,0,10,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
730089,820087,0,0,10,b9.0037_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
730090,820088,0,0,10,b9.0038_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
740075,820073,0,0,9,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
740076,820074,0,0,9,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
760009,820008,0,0,7,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
760010,820009,0,0,7,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
760173,820168,0,0,7,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
760174,820169,0,0,7,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
800214,820216,0,0,3,b9.0033_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
800215,820217,0,0,3,b9.0034_,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
810150,820151,0,0,2,b9.0006*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
810151,820152,0,0,2,b9.0005*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
